ticker,headline,preview
SOL,Russian-Born Vitalik Buterin Donated $5M Ethereum To Ukraine,"Ethereum  ( CRYPTO: ETH )  co-founder Vitalik Buterin has quietly donated $5 million worth of cryptocurrency to Ukraine.
What Happened: According to an update from Aid For Ukraine on Thursday, Buterin is said to have donated $2.5 million to Aid For Ukraine and another $2.5 million to the Unchain Fun"
SOL,Here's My Top Cryptocurrency to Buy and Hold Forever,Solana could help supercharge your crypto portfolio.
SOL,Solana NFTs Are Live On OpenSea: Here Are The Details And Some Early Profiled Collections,"Less than two weeks after announcing Solana NFTs were coming to NFT marketplace OpenSea, they are officially here and ready to be bought and sold.
What Happened: OpenSea has rolled out Solana  ( CRYPTO: SOL )  NFTs on its platform, complementing this leading NFT marketplace primarily used for Ethere"
SOL,Solana Makes Another Leap,Solana is set to go head to head with Ethereum.
SOL,Missed Out on Shiba Inu? Here's What to Buy Now,Solana is building a cryptocurrency with real-world utility at its core.
SOL,"Top 10 NFTs By Weekly Sales Volume: Azuki Tops 2 Weeks In A Row, Bored Ape Drops And This Avalanche-Based Project Hangs On","The non-fungible token market continues to heat up with strong sales volume on OpenSea, an NFT marketplace for buying and selling items.
A waitlist for the highly anticipated Coinbase Global Inc  ( NASDAQ: COIN )  NFT marketplace has more than 2.5 million people signed up, which could increase the v"
SOL,"4 NFT And Metaverse Companies On Time's 100 Most Influential List: The Sandbox, OpenSea And More","A list of the top 100 most influential companies highlighted four companies that have their hands in the fast-growing non-fungible token and metaverse markets. Here's a look at the four names on the list.
What Happened: Time, a leading magazine and digital media outlet, named the 100 most influentia"
SOL,5 Major Altcoins That Outperformed Bitcoin This Week,"Bitcoin  ( CRYPTO: BTC )  has staged a nice recovery in recent sessions, as risk appetite returned to the market. The recovery has been in fits-and-starts, and the apex currency has not built up enough momentum to stage a sustained recovery.
How Bitcoin Fared In The Past Week:  Bitcoin had a mini ru"
SOL,The Bullish Latest Step in Coinbase's Vision,The company wants to be a one-stop shop for everything in crypto space.
SOL,3 Appealing Ethereum Killers Leading the Crypto Charge,Three tokens are in a scalability race. Who will come out on top?
SOL,2 Top Cryptocurrencies to Buy for the Long Haul,Ethereum and Solana could succeed for decades to come.
SOL,"ApeCoin Shot Up By 1,150% In March, Yet This Solana-Based Rival NFT Coin Still Beat Its Gains","ApeCoin, an Ethereum  ( CRYPTO: ETH )  token linked to Yuga Labs the creators of the Bored Ape Yacht Club non fungible token, gained a whopping 1,150% in March but was overshadowed by Solana  ( CRYPTO: SOL ) -based project STEPN  ( CRYPTO: GMT ) .
Top Gainers of March 2022  ( Data via CoinMarketCap "
SOL,NFTs Are Helping Taiwanese Puppeteers Keep Their Art Alive,"Pili International Multimedia - which makes Taiwan's longest-running puppetry television show, Pili -  told Reuters that it is now looking to use non-fungible tokens  ( NFTs )  to keep its traditional art form relevant in the modern era. 
The Taiwanese puppeteer's group has thousands of glove puppet"
SOL,Why Solana Jumped Again Today,Investors are starting to see value in the Solana blockchain.
SOL,"Ethereum Is Like New York, Avalanche Is Chicago And Solana Is LA - Grayscale Matches Blockchains To Cities","The world's largest crypto asset manager Grayscale Investments has drawn a comparison between the smart contract platform Ethereum  ( CRYPTO: ETH )  and New York City.
What Happened: ""Ethereum is like New York City: it is vast, expensive, and congested in certain areas,"" stated Grayscale in a recent"
SOL,Why This Ethereum Rival Is Up 12% Today,"The native token of high-speed blockchain Solana  ( CRYPTO: SOL )  surged 12% on Thursday.
What Happened: According to data from Benzinga Pro, SOL rallied to a nine-week high of $124.61. The Ethereum  ( CRYPTO: ETH )  rival recorded $3.8 billion worth of trading volume in the last 24 hours.
Some cat"
SOL,Why Solana Stock Jumped 9.7% Today,Solana NFTs are coming to OpenSea.
SOL,3 Cryptocurrencies That Could Dwarf Ethereum,"Ethereum's network is massive, but can it maintain its lead over these three competitors?"
SOL,What Does DeFi Mean for PayPal?,Cryptocurrencies have the potential to upend major financial services businesses.
SOL,1 Game-Changing Cryptocurrency to Buy Before the Next Bull Run,Solana could produce 10x returns (or more) for long-term investors.
SOL,OpenSea Announces Solana NFTs Coming Soon: Here Are The Details And Timeline,"Leading non-fungible token marketplace OpenSea shared a video Tuesday confirming NFTs on a leading blockchain are headed to the platform. Here's the latest.
What Happened: In a post titled ""the best kept secret in web3,"" OpenSea confirmed Solana  ( CRYPTO: SOL )  NFTs are coming to the platform in A"
SOL,"Bitcoin, Ethereum, Altcoins Saw $193M Inflows Last Week: Here's Where Majority Of The Bullishness Is Coming From","Weekly inflows to cryptocurrency investment products totaled $193 million for the week ending March 26.
What Happened: According to data from CoinShares, Bitcoin  ( CRYPTO: BTC ) , Ethereum  ( CRYPTO: ETH )  and altcoins recorded the strongest week of inflows since mid-December.
Bitcoin saw $97.8 mi"
SOL,How SocialFi Can Speed Up Web 3.0 Adoption,"By Philip Gunwhy, Partner and Brand Strategist at Blockasset.co, the first verified athlete NFT ecosystem built on Solana  ( CRYPTO: SOL ) 
Instagram is adding NFTs soon, according to Meta  ( NASDAQ: FB )  CEO Mark Zuckerberg, and this honestly isn't too surprising. Twitter  ( NYSE: TWTR )  has rece"
SOL,"Why Bitcoin, Ethereum, and Solana All Jumped Today",Could stronger government regulation be good news for cryptocurrencies?
SOL,Cryptocurrency Solana Rises More Than 11% In 24 hours,"Solana's  ( CRYPTO: SOL )  price has increased 11.19% over the past 24 hours to $111.56. Over the past week, SOL has experienced an uptick of over 22.0%, moving from $89.88 to its current price.  As it stands right now, the coin's all-time high is $259.96. 
The chart below compares the price movemen"
SOL,Shark Tank Investor Kevin O'Leary: 'No Chance We're Going To Be Banning Bitcoin',"Shark Tank investor Kevin O'Leary believes that banning Bitcoin  ( CRYPTO: BTC )  and other cryptocurrencies is no longer an existential threat.
What Happened: ""There's no chance that we're going to be banning Bitcoin or anything else that holds economic promise in terms of developing new technologi"
SOL,"Top 10 NFTs By Weekly Sales Volume: Azuki Tops The List, World Of Women Galaxy, MURI Join Top Ten","The non-fungible token market continues to heat up with strong sales volume on OpenSea, an NFT marketplace for buying and selling items.
A Waitlist for the highly anticipated Coinbase Global Inc  ( NASDAQ: COIN )  NFT marketplace has more than 2.5 million people signed up, which could increase the v"
SOL,"Why Ethereum, Solana, and Dogecoin Are Surging Higher Today",Investors are taking a risk-on view of some specific catalysts for these three tokens.
SOL,3 Cryptos That Could Beat Bitcoin,Bitcoin could take a back seat to these competitors.
SOL,Launches NFT Madness 2022 Tournament: A Bracket Of 64 Top NFTs Projects Competing For The Championship,"To coincide with the NCAA Men's Basketball Tournament, Benzinga launched an NFT Madness 2022 Tournament with 64 NFT collections competing for the championship.
What Happened: The tournament kicked off on March 19 pitting 64 NFT collections against each other for the crown of Benzinga's fan-voted Bes"
SOL,2 Top Cryptocurrencies to Buy and Hold for Decades,Cardano and Solana may be the next generation of dominant cryptocurrencies.
SOL,"Bitcoin, Ethereum Saw $47M Outflows Last Week And Bearish North Americans Are Responsible: CoinShares Data","Cryptocurrency investment products recorded outflows for the second consecutive week, according to data collected by CoinShares.
What Happened: Bitcoin  ( CRYPTO: BTC )  saw $32.8 million worth of outflows for the week while Ethereum  ( CRYPTO: ETH )  saw $16.6 million worth of outflows for the week"
SOL,Dapper Ape High Society: Second Mint On March 19 And Additional Roadmap Updates,"Dapper Ape High Society  ( DAHS ) , a metaverse project that is Solana  ( CRYPTO: SOL ) -based, recently announced the successful launch of a staking feature, solely for genesis mint holders.
This feature allows them to create DAHS tokens which can then be used to purchase and trade accessories. The"
SOL,Why Coinbase and Solana Were Up on Friday,Coinbase Wallet just got a little more user friendly.
SOL,Best Of Both Worlds? Coinbase Adds Support For Solana,"A cryptocurrency platform is adding additional support for one of the fast growing cryptocurrencies.
What Happened: Coinbase Wallet, a unit of Coinbase Global Inc  ( NASDAQ: COIN )  announced support for the Solana  ( CRYPTO: SOL )  ecosystem, which includes bringing the cryptocurrency into its Coin"
SOL,1 Cryptocurrency That Even This Skeptic Is Buying,"Unlike many rival cryptocurrencies, this classic coin has a clear and powerful real-world utility."
SOL,Crypto Founder's Idea On Ending War In Ukraine: Pay Russians $250M In Bitcoin And Ethereum To Watch Videos,"Dominic Williams, the founder of DFINITY and Internet Computer  ( CRYPTO: ICP )  blockchain, proposed a series of unconventional ideas to ""hasten the end of attacks"" on Ukraine.
What Happened: In a post published on March 15, Williams proposed using smart contracts and $250 million worth of Bitcoin "
SOL,Could Solana be a Multibagger?,It's already been a multibagger in the past.
SOL,This Top Cryptocurrency Is Shaking Up the Payments Business,Consumers and merchants can connect in a seamless way like never before.
SOL,"Wen Token? Metamask Users Could Get Rewarded Soon With New Funding, DAO Launch","A new funding round for MetaMask owner ConsenSys could help the company with plans for a DAO and a token. Here's the latest.
What Happened: ConsenSys raised $450 million in a Series D round Tuesday that values the company at $7 billion.
ParaFi led the raise with returning investors in the round that"
SOL,The Luna Token Is Upward Bound As Terra Knocks Ethereum From No. 2 Perch,"Ethereum  ( CRYPTO: ETH )  may be the blockchain network that gave us DeFi, but it's arguably not the most popular DeFi network - if popularity is gauged by actual participation and not enduring hype. In fact, the accepted leader in the space has lost its grasp on the no. 2 spot.
According to Stakin"
SOL,How To Navigate Solana NFTs,Solana is establishing itself as a serious player in the NFT space. Here's how to approach Solana NFTs.
SOL,Dapper Ape High Society: An Up-And-Coming NFT To Add To Your Portfolio?,"Dapper Ape High Society  ( DAHS ) , a metaverse project on Solana  ( CRYPTO: SOL ) , launched its DAHS genesis NFT mint on Feb. 19 at a mint price of 0.75 SOL. Original investors in the project have seen, on average, a 600% return because floor prices for DAHS NFTs have risen to 4.57 SOL without acc"
